year,ring,couple_id,population,observer,sex,morph,age,color_score,color_score_trans,color_score_trans_ord,color_score_median,color_score_median_trans,color_score_median_trans_ord,laying_date,brood_size,winter_snow_depth_mean,winter_snow_days_n,winter_temp_air_mean,winter_temp_air_CV,breed_snow_depth_mean,breed_snow_days_n,breed_temp_air_mean,breed_temp_air_CV
2020,919,540,b,b,male,gray,3,5,4,2,5,4,2,-14,4,2.41,17,1.98,0.37,3.33,3,4.53,0.49
2020,920,541,b,b,female,brown,2,14,5,5,14,5,5,-11,3,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,921,542,b,b,female,brown,2,12,3,3,12,3,3,-8,3,2.41,17,1.98,0.37,3.33,3,4.95,0.42
2020,922,515,b,b,male,gray,3,4,5,1,4,5,1,-11,4,2.41,17,1.98,0.37,3.33,3,4.61,0.48
2020,923,543,b,b,female,gray,3,4,5,1,4,5,1,-8,4,2.41,17,1.98,0.37,3.33,3,4.95,0.42
2020,924,544,b,b,female,gray,2,4,5,1,4,5,1,-16,1,2.41,17,1.98,0.37,3.33,3,4.42,0.5
2020,925,545,b,b,female,brown,3,12,3,3,12,3,3,-15,1,2.41,17,1.98,0.37,3.33,3,4.49,0.49
2020,926,546,b,b,female,brown,3,12,3,3,12,3,3,-7,1,2.41,17,1.98,0.37,3.33,3,5.04,0.41
2020,927,738,b,b,male,gray,1,4,5,1,4,5,1,,,2.41,17,1.98,0.37,0,0,,
2020,931,549,a,c,female,brown,2,14,5,5,14,5,5,,0,2.41,17,1.98,0.37,0,0,,
2021,734,550,a,c,male,gray,3,6,3,3,6,3,3,-10,3,32.37,91,-0.59,0.33,19.18,11,5.52,0.56
2021,742,427,a,c,female,brown,3,12,3,3,10,1,1,-4,3,32.37,91,-0.59,0.33,11,5,6.66,0.67
2021,753,437,a,c,female,gray,14,6,3,3,6,3,3,-3,1,32.37,91,-0.59,0.33,9.25,4,6.78,0.66
2021,772,539,b,b,male,gray,13,,,,5,4,2,1,3,32.37,91,-0.59,0.33,0,0,7.22,0.63
2021,831,516,b,b,male,gray,7,,,,4,5,1,-3,2,32.37,91,-0.59,0.33,9.25,4,6.78,0.66
2021,847,427,a,c,male,gray,3,5,4,2,4,5,1,-4,3,32.37,91,-0.59,0.33,11,5,6.66,0.67
2021,866,504,a,c,female,gray,3,6,3,3,5,4,2,,0,32.37,91,-0.59,0.33,0,0,,
2021,869,506,a,c,female,gray,3,7,2,4,7,2,4,0,3,32.37,91,-0.59,0.33,2,1,7.13,0.64
2021,880,516,b,b,female,brown,5,,,,13,4,4,-3,2,32.37,91,-0.59,0.33,9.25,4,6.78,0.66
2021,884,518,a,c,female,gray,3,5,4,2,6,3,3,-5,2,32.37,91,-0.59,0.33,12.83,6,6.51,0.68
2021,893,526,a,c,female,brown,3,13,4,4,13,4,4,3,1,32.37,91,-0.59,0.33,0,0,7.47,0.61
2021,917,539,b,b,female,brown,4,,,,11,2,2,1,3,32.37,91,-0.59,0.33,0,0,7.22,0.63
2021,928,547,b,b,female,gray,3,4,5,1,4,5,1,-2,2,32.37,91,-0.59,0.33,7.67,3,6.93,0.65
2021,929,547,b,b,male,gray,2,5,4,2,5,4,2,-2,2,32.37,91,-0.59,0.33,7.67,3,6.93,0.65
2021,930,548,b,b,female,brown,3,14,5,5,14,5,5,4,4,32.37,91,-0.59,0.33,0,0,7.62,0.59
2021,932,550,a,c,female,brown,3,11,2,2,11,2,2,-10,3,32.37,91,-0.59,0.33,19.18,11,5.52,0.56
2021,933,518,a,c,male,gray,3,4,5,1,4,5,1,-5,2,32.37,91,-0.59,0.33,12.83,6,6.51,0.68
2021,934,551,a,c,female,gray,3,5,4,2,5,4,2,-7,2,32.37,91,-0.59,0.33,15.88,8,6.21,0.71
2021,935,551,a,c,male,gray,3,7,2,4,7,2,4,-7,2,32.37,91,-0.59,0.33,15.88,8,6.21,0.71
2021,936,552,a,c,female,gray,3,8,1,5,8,1,5,-6,2,32.37,91,-0.59,0.33,14.29,7,6.39,0.7
2021,937,506,a,c,male,gray,3,6,3,3,6,3,3,0,3,32.37,91,-0.59,0.33,2,1,7.13,0.64
2021,938,554,a,c,female,gray,2,8,1,5,8,1,5,11,3,32.37,91,-0.59,0.33,0,0,9.26,0.54
2021,939,554,a,c,male,brown,3,13,4,4,13,4,4,11,3,32.37,91,-0.59,0.33,0,0,9.26,0.54
2021,940,526,a,c,male,gray,3,5,4,2,5,4,2,3,1,32.37,91,-0.59,0.33,0,0,7.47,0.61
2021,941,553,a,c,male,brown,2,14,5,5,14,5,5,6,3,32.37,91,-0.59,0.33,0,0,7.95,0.57
2021,942,555,a,c,female,brown,2,13,4,4,12,3,3,9,0,32.37,91,-0.59,0.33,0,0,8.69,0.55
2022,735,434,a,c,male,brown,10,13,4,4,13,4,4,-10,3,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,738,425,a,c,female,gray,9,7,2,4,7,2,4,-5,3,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,753,434,a,c,female,gray,15,4,5,1,6,3,3,-10,3,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,845,490,a,c,female,brown,9,12,3,3,12,3,3,-4,2,30.48,138,-1.32,0.34,31.19,26,4.85,0.52
2022,865,501,a,c,female,gray,7,4,5,1,4,5,1,-10,3,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,887,521,a,c,female,brown,3,13,4,4,13,4,4,-17,3,30.48,138,-1.32,0.34,37.28,39,3.04,0.52
2022,889,521,a,c,male,gray,6,6,3,3,5,4,2,-17,3,30.48,138,-1.32,0.34,37.28,39,3.04,0.52
2022,898,528,a,c,female,gray,5,6,3,3,6,3,3,-11,3,30.48,138,-1.32,0.34,34.24,33,4.02,0.52
2022,899,528,a,c,male,gray,5,4,5,1,5,4,2,-11,3,30.48,138,-1.32,0.34,34.24,33,4.02,0.52
2022,900,560,a,c,male,brown,4,10,1,1,10,1,1,-5,2,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,910,501,a,c,male,gray,5,8,1,5,7,2,4,-10,3,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,934,551,a,c,female,gray,4,5,4,2,5,4,2,-10,1,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,935,551,a,c,male,gray,4,7,2,4,7,2,4,-10,1,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,942,555,a,c,female,brown,3,12,3,3,12,3,3,-5,3,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,943,556,a,c,female,gray,3,5,4,2,5,4,2,-9,3,30.48,138,-1.32,0.34,33.26,31,4.15,0.52
2022,944,557,a,c,female,gray,3,4,5,1,4,5,1,-10,4,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,945,556,a,c,male,gray,3,4,5,1,4,5,1,-9,3,30.48,138,-1.32,0.34,33.26,31,4.15,0.52
2022,946,557,a,c,male,gray,3,5,4,2,5,4,2,-10,4,30.48,138,-1.32,0.34,33.75,32,4.1,0.52
2022,947,425,a,c,male,gray,3,4,5,1,4,5,1,-5,3,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,948,558,a,c,female,brown,3,10,1,1,10,1,1,-2,1,30.48,138,-1.32,0.34,30.25,24,5.36,0.51
2022,949,559,a,c,female,brown,3,13,4,4,13,4,4,-9,3,30.48,138,-1.32,0.34,33.26,31,4.15,0.52
2022,950,560,a,c,female,gray,3,5,4,2,5,4,2,-5,2,30.48,138,-1.32,0.34,31.56,27,4.68,0.52
2022,951,559,a,c,male,brown,3,13,4,4,13,4,4,-9,3,30.48,138,-1.32,0.34,33.26,31,4.15,0.52
2022,952,558,a,c,male,gray,3,5,4,2,5,4,2,-2,1,30.48,138,-1.32,0.34,30.25,24,5.36,0.51
2022,953,561,a,c,female,brown,3,12,3,3,12,3,3,-1,1,30.48,138,-1.32,0.34,29.83,23,5.67,0.49
2022,954,562,a,c,female,brown,3,14,5,5,14,5,5,4,0,30.48,138,-1.32,0.34,27.22,18,6.84,0.44
2022,955,561,a,c,male,gray,3,7,2,4,7,2,4,-1,1,30.48,138,-1.32,0.34,29.83,23,5.67,0.49
2022,956,562,a,c,male,gray,3,4,5,1,4,5,1,4,0,30.48,138,-1.32,0.34,27.22,18,6.84,0.44
2022,957,563,a,c,female,brown,3,11,2,2,11,2,2,11,2,30.48,138,-1.32,0.34,18.82,11,8.37,0.43
2022,958,563,a,c,male,brown,3,14,5,5,14,5,5,11,2,30.48,138,-1.32,0.34,18.82,11,8.37,0.43
2022,959,564,a,c,female,brown,3,12,3,3,12,3,3,14,2,30.48,138,-1.32,0.34,14.25,8,8.97,0.42
2022,960,564,a,c,male,gray,3,4,5,1,4,5,1,14,2,30.48,138,-1.32,0.34,14.25,8,8.97,0.42
2022,961,565,a,c,male,brown,3,10,1,1,10,1,1,19,0,30.48,138,-1.32,0.34,4,3,10.09,0.4
2022,962,565,a,c,female,gray,3,4,5,1,4,5,1,19,0,30.48,138,-1.32,0.34,4,3,10.09,0.4
